pitch_no,game_date,pa_of_inning,pitch_of_pa,pitcher,pitcher_id,pitcher_throws,batter_side,pitcher_set,inning,top_bottom,outs,balls,strikes,tagged_pitch_type,auto_pitch_type,pitch_call,k_or_bb,hit_type,play_result,outs_on_play,runs_scored,notes,rel_speed,vert_rel_angle,horz_rel_angle,spin_rate,spin_axis,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,zone_speed,vert_appr_angle,horz_appr_angle,zone_time,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0
54,6/15/2018,3,6,Player B,111112,Right,Left,Stretch,2,Bottom,0,2,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,94.46777047,-1.43340649,-3.31477275,2360.370304,200.0167868,12:45,6.213290522,2.540946747,6.494438841,-13.05322576,17.66403379,6.527663332,3.914533928,0.074978489,85.39487058,-3.716631754,-2.003894515,0.399003634,-4.812167615,10.86961209,-2.320290788,50,6.122446377,7.735717373,-137.0403587,-3.785700475,-9.072610363,32.71244185,-11.68104765
53,6/15/2018,3,5,Player B,111112,Right,Left,Stretch,2,Bottom,0,2,2,ChangeUp,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.17131008,-1.762828419,-4.227481975,1727.201557,214.9913009,1:15,6.158823241,2.757431971,6.42771607,-23.48580287,10.29983795,7.692726527,2.684671811,-0.455415242,81.99070724,-6.013486782,-2.700757734,0.418447847,-5.677483077,6.841710536,-2.470706601,50,6.038928924,9.428519808,-130.6476374,-4.669638841,-9.764222502,28.80079514,-20.40756981
52,6/15/2018,3,4,Player B,111112,Right,Left,Stretch,2,Bottom,0,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,82.84698674,-1.948821086,-1.72992392,2684.127914,54.16982554,7:45,6.297195126,2.262044921,5.832744114,-50.73244768,-9.263013152,-11.54163454,0.365198336,-0.276187777,75.27552934,-11.23885147,-3.862425968,0.463575095,5.504694197,-3.754638623,-2.119408736,50,6.127048796,3.950664405,-120.010213,-5.528542346,7.847582149,28.09197549,-37.52672283
51,6/15/2018,3,3,Player B,111112,Right,Left,Stretch,2,Bottom,0,1,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.532146,-2.96971673,-4.190849524,2313.935192,192.5278043,12:30,6.265240014,2.480548593,6.504764889,-11.04178989,20.28255137,4.435193865,2.721222405,-0.96436034,84.95119357,-4.859384281,-3.283770932,0.402925153,-3.859268898,12.74361806,-2.200530155,50,6.071770343,9.785973757,-135.4419687,-7.333977085,-7.139991348,30.69531975,-8.597219599
50,6/15/2018,3,2,Player B,111112,Right,Left,Stretch,2,Bottom,0,0,1,ChangeUp,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.5765522,-2.244390503,-4.613846312,1596.339478,223.6863919,1:30,6.342322964,2.38877446,6.284109642,-24.60542905,8.849238984,9.231227023,2.325071683,-1.063654226,83.09432755,-6.670858413,-2.808170658,0.416394175,-6.481093034,6.080213393,-2.064802094,50,6.182331208,10.30150555,-131.1710492,-5.855910857,-11.33979259,26.6422173,-21.53566419
49,6/15/2018,3,1,Player B,111112,Right,Left,Stretch,2,Bottom,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.77062856,-2.900894888,-3.562078559,2324.120485,190.6198879,12:15,6.348600709,2.513076356,6.296169023,-12.14251458,20.02926011,3.6438842,2.76755959,-0.432721734,83.95543334,-4.99572577,-2.806128635,0.408336281,-3.265000899,12.53942009,-2.262334166,50,6.14843051,8.244807851,-134.3655583,-7.15368244,-5.920579186,31.31739303,-9.435730277
48,6/15/2018,2,5,Player B,111112,Right,Left,Stretch,2,Bottom,0,2,2,ChangeUp,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,88.46889988,-2.609037513,-3.323103371,1665.747264,217.1015063,1:15,6.294673136,2.409661773,6.313004916,-22.80220946,12.34770944,9.888378869,2.095979591,0.205567799,80.69473074,-6.712292806,-1.381163901,0.42680883,-6.576139881,8.168269381,-2.179690514,50,6.111277429,7.152105395,-128.2312023,-6.476207847,-10.92279002,27.12219969,-18.60677461
47,6/15/2018,2,4,Player B,111112,Right,Left,Windup,2,Bottom,0,2,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,92.4490599,-2.731167744,-2.985277659,2446.257468,202.5564667,12:45,6.390854424,2.607268383,6.175107579,-15.02245377,17.66316945,7.489200979,2.72209963,0.507270925,83.19912421,-5.376748325,-1.494066115,0.41158272,-5.251759232,11.20273766,-2.393104985,50,6.195463367,6.744700152,-133.9165137,-6.822390921,-9.400923552,32.77064875,-12.12056255
46,6/15/2018,2,3,Player B,111112,Right,Left,Windup,2,Bottom,0,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.37688285,-4.723784609,-3.459533984,2360.126277,201.7625713,12:45,6.306016287,2.375512409,6.47447305,-12.94557282,19.44438765,7.896111366,0.987686131,-0.110587366,83.59012556,-6.972382098,-1.886919885,0.409717898,-5.62345187,12.86725239,-2.144460286,50,5.990807793,7.837544283,-133.5548782,-11.39621717,-10.05995732,31.32728987,-9.155444883
45,6/15/2018,2,2,Player B,111112,Right,Left,Windup,2,Bottom,0,1,0,ChangeUp,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.4528137,-1.782805179,-3.841444004,1609.858809,222.8829997,1:30,6.291360522,2.585899558,6.066403444,-27.89289632,7.790430036,7.984999207,2.421083221,-0.271307225,80.29045168,-6.839607447,-2.265801728,0.430033618,-5.702905874,5.41341951,-2.302232305,50,6.155016162,8.3523252,-128.109697,-4.801136609,-9.402140222,28.43437899,-23.24917229
44,6/15/2018,2,1,Player B,111112,Right,Left,Windup,2,Bottom,0,0,0,ChangeUp,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.09080365,-1.53727559,-2.331624618,2220.12107,191.9854016,12:30,6.371270338,2.310606801,6.111200619,-12.23986233,21.42463248,4.465565129,4.035899887,0.559263096,81.88263382,-3.656149941,-1.417786089,0.417697313,-3.373723968,12.85807249,-2.140235818,50,6.262693195,5.232320622,-132.1025245,-3.888188822,-5.877276309,31.86095988,-9.774336681
43,6/15/2018,1,3,Player B,111112,Right,Left,Windup,2,Bottom,0,1,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,92.05813293,-3.66771344,-3.746129067,2391.170528,191.9144416,12:30,6.29095794,2.565394072,6.44551488,-13.83234391,18.8471787,3.892313096,1.869788715,-0.519708277,83.04755689,-6.089705147,-2.9391244,0.411544327,-3.524242941,12.2427186,-2.311322983,50,6.04539011,8.599884091,-133.1994242,-8.922454097,-6.250627081,32.02361382,-10.46025932
42,6/15/2018,1,2,Player B,111112,Right,Left,Windup,2,Bottom,0,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.69987932,-3.496324014,-5.550619755,2370.79414,194.3987906,12:30,6.243526647,2.532596753,6.614038761,-16.06516107,16.77142596,4.274463226,1.796362287,-2.168514032,82.85095117,-6.345474452,-4.672397442,0.412531637,-4.30431011,11.085477,-2.171025439,50,6.018998817,12.74118942,-132.4136804,-8.540491927,-7.553406273,31.33487803,-12.72073098
41,6/15/2018,1,1,Player B,111112,Right,Left,Windup,2,Bottom,0,0,0,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.92530601,-2.056112594,-3.675368263,2329.795424,189.6821837,12:15,6.324233015,2.757419357,6.359020355,-14.55355767,18.19839957,2.973725579,3.323408514,-0.344688625,82.94665139,-4.617546076,-3.045385336,0.411999947,-2.972040385,11.32793235,-2.502311068,50,6.185448701,8.458892033,-133.1942254,-5.186060883,-5.277670145,31.67918565,-12.05820805
32,6/15/2018,3,7,Player B,111112,Right,Right,Windup,1,Bottom,2,3,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Out,1,0,,93.94576934,-3.326369258,-2.342826689,2391.835247,188.3967803,12:15,6.228541412,2.381313445,6.312863661,-11.7958686,19.5231735,2.723791806,2.287901666,0.482727363,85.03047585,-5.355092823,-1.760584714,0.402891088,-2.393844796,12.40113433,-2.217389433,50,5.999523311,5.478260591,-136.1659415,-8.245125153,-4.455796627,32.29768845,-9.091126643
31,6/15/2018,3,6,Player B,111112,Right,Right,Windup,1,Bottom,2,2,2,ChangeUp,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.67928018,-3.403834067,-4.131917369,1707.266431,215.4409399,1:15,6.281611695,2.356731915,6.320907285,-23.79207513,10.44396337,7.93034768,1.264776117,-0.755981702,82.07795956,-7.67677937,-2.566350794,0.421226462,-5.700042665,7.323392065,-2.069168342,50,6.041744048,9.136321853,-129.7956883,-8.39979002,-9.722744332,27.19522062,-19.68230545
30,6/15/2018,3,5,Player B,111112,Right,Right,Windup,1,Bottom,2,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.85094393,-1.70666479,-0.506882552,2704.908223,29.25525686,7:00,6.352130364,2.227021154,5.791183534,-51.96604606,-9.834105687,-5.183317413,0.541524598,1.352310443,74.9531608,-11.19937508,-1.426863705,0.467261976,2.471076605,-4.18052164,-2.183948218,50,6.198558917,1.191960092,-118.6983512,-5.022687468,3.480996221,25.39444305,-38.0631335
29,6/15/2018,3,4,Player B,111112,Right,Right,Windup,1,Bottom,2,1,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,93.66271968,-4.537196615,-2.710083078,2267.312874,189.9715494,12:15,6.44141712,2.256926402,6.452340083,-9.51668425,21.76353039,3.700981324,1.582289295,0.108409298,85.23736413,-6.129317173,-1.942014927,0.402641399,-3.006222163,13.97503529,-2.073990428,50,6.138773136,6.299762034,-135.5980186,-11.02018126,-5.581963152,30.40178417,-6.225157289
28,6/15/2018,3,3,Player B,111112,Right,Right,Windup,1,Bottom,2,1,1,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,89.39013158,-2.655776025,-3.410062676,1661.548173,234.3092038,1:45,6.3807157,2.492998503,6.124617862,-26.46452332,7.863877964,12.2340249,1.82476693,0.393005353,82.52024565,-7.402766114,-1.043824807,0.421794009,-7.710298656,5.573596906,-2.247264475,50,6.182464237,7.3403883,-129.6109151,-6.795131896,-13.23999805,24.68699222,-22.60315961
27,6/15/2018,3,2,Player B,111112,Right,Right,Windup,1,Bottom,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.02054079,-1.080961505,-2.998395986,2737.989634,33.20437183,7:00,6.376827419,2.390106046,6.270943041,-52.84642422,-10.23245101,-6.261343861,1.081334413,-0.862863422,73.65403554,-10.85708843,-4.133212158,0.469926335,2.256605873,-4.661392295,-2.173603099,50,6.287074996,6.304699151,-117.4048833,-3.570563337,3.082900764,26.62239615,-38.54228948
26,6/15/2018,3,1,Player B,111112,Right,Right,Windup,1,Bottom,2,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,92.52587918,-2.719336355,-3.375789589,2256.049499,190.8205118,12:15,6.347629904,2.463191115,6.316774713,-13.25750078,19.15364648,3.55341881,2.842678955,-0.317149267,83.43854971,-5.031592762,-2.63504014,0.40985181,-3.202671692,12.05316367,-2.226839862,50,6.160954819,7.790409774,-134.029613,-6.738669757,-5.754867811,32.25928772,-10.51576751
25,6/15/2018,2,6,Player B,111112,Right,Right,Windup,1,Bottom,1,3,2,ChangeUp,ChangeUp,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,89.34081912,-1.614076576,-2.158471346,1565.546729,221.9551767,1:30,6.3923516,2.395190027,6.207940917,-26.02776419,8.366533994,8.235797987,2.83997302,1.121566641,81.78062753,-6.316929223,-0.534496526,0.422198463,-5.290598805,5.650782234,-2.243023072,50,6.274442923,4.63381321,-129.7119151,-4.399680782,-9.02193163,26.90019228,-22.53790474
24,6/15/2018,2,5,Player B,111112,Right,Right,Windup,1,Bottom,1,2,2,ChangeUp,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.33007178,-1.675443611,-2.706771741,1842.063439,230.4230704,1:45,6.277530951,2.803512259,5.909309891,-24.82899097,9.249902308,12.26508061,2.759115898,1.346037154,82.56015559,-6.130393512,-0.331871622,0.420259081,-7.579547872,6.092836775,-2.600212135,50,6.145418995,5.793131159,-131.0302056,-4.593286181,-13.18558407,27.52239286,-21.57478685
23,6/15/2018,2,4,Player B,111112,Right,Right,Windup,1,Bottom,1,2,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.08082062,-3.523884292,-3.972699005,2290.086205,198.3901529,12:30,6.406967451,2.489914257,6.351849037,-14.83671378,16.95283818,5.692340456,2.028025532,-0.660204953,84.77927449,-6.120764889,-2.829613951,0.4059046,-4.452957317,10.97914026,-2.214709683,50,6.164688256,9.176419996,-134.7297985,-8.727750021,-8.166527909,29.88654978,-12.0387881
22,6/15/2018,2,3,Player B,111112,Right,Right,Windup,1,Bottom,1,2,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.27770368,-3.019562293,-2.359547087,2285.511477,191.0750824,12:15,6.366337808,2.677431138,6.341870409,-12.60289782,19.05376223,3.627354988,2.642834647,0.839954425,84.59130439,-5.201929817,-1.605289896,0.405055729,-2.884129555,12.03664796,-2.513906455,50,6.160264517,5.454532768,-135.2575288,-7.485892523,-5.308203606,31.29088405,-10.02075174
21,6/15/2018,2,2,Player B,111112,Right,Right,Windup,1,Bottom,1,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.3633554,-4.214329885,-3.614093273,2346.451366,199.3131231,12:45,6.277415837,2.603938895,6.252804337,-14.23472387,17.60005159,6.244938942,1.304826853,-0.175819755,84.80582992,-6.693468681,-2.365444176,0.406193069,-4.677700654,11.54216096,-2.348002932,50,5.979406316,8.328300001,-135.0382302,-10.37147681,-8.591045173,30.88144698,-10.97576471
20,6/15/2018,2,1,Player B,111112,Right,Right,Windup,1,Bottom,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.29058115,-4.773040147,-2.870640633,2367.505666,201.1258776,12:45,6.337111599,2.705905571,6.38062055,-12.09474756,19.58536287,7.686049211,1.038836623,0.738457938,84.86121061,-6.8504627,-1.34387182,0.405205651,-5.256826589,12.82460199,-2.510213957,50,6.011001794,6.529296227,-134.9701569,-11.61099883,-9.660556212,30.40829342,-8.606067692
19,6/15/2018,1,4,Player B,111112,Right,Left,Windup,1,Bottom,0,2,1,Fastball,Fastball,InPlay,Undefined,Popup,Out,1,0,,92.68301764,-2.481919143,-3.133202315,2183.799303,199.4776884,12:45,6.338134016,2.699451257,6.311890979,-14.7189574,17.25881647,6.184853716,2.930603297,0.361638949,84.40607347,-5.060949261,-1.895909818,0.407103873,-4.473705191,10.82886329,-2.481184721,50,6.167357828,7.160596996,-134.3990894,-6.244306082,-8.169318059,29.57472166,-12.39973965
18,6/15/2018,1,3,Player B,111112,Right,Left,Windup,1,Bottom,0,2,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,92.56545782,-1.83674809,-3.074978905,2241.011348,200.5210896,12:45,6.336381688,2.757310963,6.151719906,-15.16163004,17.4475521,6.635551416,3.481218329,0.502086122,83.21776933,-4.512001075,-1.747209953,0.411101397,-4.811817995,10.79198502,-2.534959507,50,6.20550877,6.99223091,-134.1491558,-4.740399979,-8.640089347,32.98540016,-12.79598502
17,6/15/2018,1,2,Player B,111112,Right,Left,Windup,1,Bottom,0,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.32754605,-4.2178642,-3.742259575,2343.646779,202.4811581,12:45,6.263834705,2.98547539,6.152653028,-14.9047776,18.0123231,7.604788842,1.224172234,0.194150745,83.25406971,-6.828998019,-2.232402674,0.413036833,-5.538655478,11.8450221,-2.714550493,50,5.9575671,8.484376741,-133.4313431,-10.2840235,-9.855841796,32.18351531,-11.0962501
16,6/15/2018,1,1,Player B,111112,Right,Left,Windup,1,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.0411794,-4.82361467,-3.397060659,2297.368802,196.7669001,12:30,6.399361102,2.78879731,6.042605979,-13.26642848,20.0428791,6.05911324,0.925861193,0.181386858,82.95929765,-7.11691907,-2.183089448,0.415489012,-4.570912208,13.11257744,-2.536151147,50,6.039647425,7.691208713,-132.926078,-11.61607389,-8.069205065,32.04049849,-9.025917187
201,6/11/2018,4,3,Player A,111111,Right,Right,Stretch,8,Top,2,1,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,92.15668575,-2.028213304,-2.445952231,2013.388186,226.4019335,1:30,6.271006288,1.822058534,7.059675877,-20.06315099,11.19228975,11.44841338,3.037808819,0.617101057,85.25792923,-5.703081394,-0.117024583,0.398541427,-7.501704875,7.047753998,-1.68753665,50,6.351447867,5.460445271,-134.939104,-5.263922611,-13.89708913,28.06303589,-19.11791437
200,6/11/2018,4,2,Player A,111111,Right,Right,Stretch,8,Top,2,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.92978066,0.603194864,-0.802622146,2538.203633,103.1846391,9:30,6.172079588,2.042450142,6.567764512,-39.89283209,3.231891476,-15.91057161,3.673911358,0.038188476,73.27139676,-6.800838984,-3.71244868,0.469382609,8.273815205,1.803358527,-1.984302082,50,6.396938545,1.991743125,-115.7231823,0.271376252,11.24579711,21.12735381,-29.72291766
199,6/11/2018,4,1,Player A,111111,Right,Right,Stretch,8,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.35861495,-1.131087529,-1.407060775,2663.835978,81.3558896,8:45,6.281693114,1.863842391,5.84836853,-48.85144407,-2.259987146,-13.24583586,1.438895011,-0.488074131,71.63432981,-10.09306811,-3.788604919,0.488137543,6.420618259,-0.72304124,-1.74790726,50,6.369051829,3.124847313,-113.1889528,-3.54782395,8.262234741,22.22041206,-33.10447865
198,6/11/2018,3,3,Player A,111111,Right,Left,Stretch,8,Top,1,1,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,90.85450827,-2.797015751,-2.775298374,2052.677559,232.873278,1:45,6.150275373,1.884452498,7.188715758,-23.9355818,8.133263307,10.52893415,1.902848507,0.310650881,84.14065573,-7.214503139,-0.617318401,0.403793056,-7.113278745,5.556315291,-1.737029946,50,6.192828779,6.178465944,-132.9479817,-7.051662208,-12.77133532,27.663571,-22.19811927
197,6/11/2018,3,2,Player A,111111,Right,Left,Stretch,8,Top,1,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.4020849,-1.592791167,-2.438382154,2089.812666,235.9615645,1:45,6.358863479,1.859024532,7.006557702,-22.85265783,8.922463269,13.04675175,3.286281521,0.791858688,84.69672398,-5.79613049,0.194047902,0.401904585,-8.377949743,5.628689729,-1.723280273,50,6.461404293,5.354422995,-133.8705814,-4.280807503,-15.29632433,27.25023702,-21.89727843
196,6/11/2018,3,1,Povse,111111,Right,Left,Stretch,8,Top,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.426373,-4.427350327,-3.650910832,2013.811494,227.4134877,1:30,6.175719514,1.936131326,7.263314204,-18.3538659,13.33676189,14.21800597,0.917307484,-0.117912662,84.73275983,-7.770161796,-0.782059582,0.401359697,-9.446274159,8.950488758,-1.746710511,50,6.136792465,8.166735079,-133.4547892,-10.76311192,-17.12703553,27.28408193,-15.94592132
195,6/11/2018,2,7,Povse,111111,Right,Left,Stretch,8,Top,0,3,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,1,0,,93.35641911,-2.618352866,-2.226063706,2175.684614,223.2299154,1:30,6.180971508,1.797437282,6.954344139,-17.60984866,13.22688473,12.09158597,2.612681745,0.841178454,85.69178448,-5.827114526,0.232055823,0.395810938,-7.845986859,8.403206929,-1.671655456,50,6.223680298,4.978220604,-136.5732807,-6.683897378,-14.76635989,31.07601,-16.3589854
194,6/11/2018,2,6,Povse,111111,Right,Left,Stretch,8,Top,0,3,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,92.63693362,-2.057225883,-2.621519189,1938.471692,233.8411413,1:45,6.179652185,1.842745367,7.200311035,-21.8578555,8.88778921,11.96123207,2.775404476,0.527870517,85.86157025,-6.082119362,-0.18928469,0.395214429,-7.864715895,5.768635745,-1.7045873,50,6.263453117,5.90487859,-135.6550275,-5.386832807,-14.74290823,28.01418811,-21.36037537
193,6/11/2018,2,5,Povse,111111,Right,Left,Stretch,8,Top,0,2,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.21086022,-3.704424275,-4.118539872,2037.062989,215.6068499,1:15,6.158629796,1.907924915,7.111651201,-16.25659042,15.27857323,10.52524969,1.719155017,-0.887969566,84.71168274,-6.655899964,-1.963021703,0.400355189,-7.526455646,9.913144882,-1.682019558,50,6.148451084,9.41506619,-134.5612288,-9.11142567,-13.76932852,29.79879006,-14.03837422
192,6/11/2018,2,4,Player A,111111,Right,Left,Stretch,8,Top,0,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.53941979,-0.81270685,-0.868107819,2043.824824,215.9516603,1:15,6.272596996,1.968430146,6.945217363,-16.03836826,14.40976145,10.03713329,4.474767984,2.072397285,86.30914695,-3.718334774,1.187100579,0.393259799,-6.263705286,8.517857776,-1.921108315,50,6.421076636,1.796800076,-137.1032562,-2.342629074,-11.96484579,29.3036568,-15.90335092
191,6/11/2018,2,3,Player A,111111,Right,Left,Stretch,8,Top,0,0,2,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,86.88203328,-1.65161734,-1.321461438,1820.386756,245.000007,2:15,6.279429569,2.068562966,6.824822387,-28.8885659,6.503502879,14.01215547,2.646224116,2.089940006,80.53592724,-6.9872167,1.492299341,0.424574678,-8.594700412,4.268723132,-1.99354639,50,6.37064791,2.568165492,-127.3045362,-4.375055857,-14.14563594,25.42078488,-25.14834662
190,6/11/2018,2,2,Player A,111111,Right,Left,Stretch,8,Top,0,0,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.29852297,-3.036193448,-2.641464224,1963.17773,238.5561278,2:00,6.185987168,1.96724867,6.938332351,-21.233534,10.36165384,16.83484527,1.934154661,1.028394822,84.84582519,-6.931175594,0.730326512,0.400743325,-10.64246172,6.902365092,-1.8180218,50,6.20215582,5.775312695,-134.9384436,-7.688320105,-19.5503705,30.3697621,-19.49429471
189,6/11/2018,2,1,Player A,111111,Right,Left,Stretch,8,Top,0,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,91.10947306,-0.38989916,-2.893531717,1861.097929,255.5322742,2:30,5.894914801,2.22915154,7.0685293,-28.77043479,3.348208991,13.61024451,3.419823977,0.79912717,83.80838864,-5.756859058,-0.140027617,0.404112357,-8.914999492,2.18220917,-2.070360395,50,6.065496277,6.391830139,-133.4038743,-1.594979629,-16.03409806,29.22432774,-28.24922996
